Date,Open,High,Low,Close,Adj Close,Volume,day_of_week
2013-06-26,57.700001,57.827144999999994,56.52285799999999,56.867142,44.782776,91931000,Wed
2013-06-27,57.035713,57.341427,56.220001,56.254284,44.30014,84311500,Thu
2013-06-28,55.908573,57.181427,55.552856000000006,56.647144,44.609531,144629100,Fri
2013-07-01,57.527142000000005,58.895714,57.317142000000004,58.459998999999996,46.037151,97763400,Mon
2013-07-02,58.565716,60.232856999999996,58.495716,59.784286,47.080013,117466300,Tue
2013-07-03,60.122856000000006,60.425713,59.635715000000005,60.114284999999995,47.339890000000004,60232200,Wed
2013-07-05,60.055714,60.470001,59.335712,59.631428,46.959641,68506200,Fri
2013-07-08,60.015713,60.14285699999999,58.664288,59.292857999999995,46.693016,74534600,Mon
2013-07-09,59.085712,60.5,58.625713,60.335712,47.514263,88146100,Tue
2013-07-10,59.942856000000006,60.685715,59.75,60.104286,47.332012,70351400,Wed
2013-07-11,60.421429,61.17856999999999,60.167141,61.041428,48.070004,81573100,Thu
2013-07-12,61.092856999999995,61.398571,60.487143999999994,60.93,47.982265000000005,69890800,Fri
2013-07-15,60.715714,61.637142000000004,60.685715,61.062858999999996,48.086884000000005,60479300,Mon
2013-07-16,60.931427,61.529999,60.595715000000006,61.457142000000005,48.397385,54134500,Tue
2013-07-17,61.385715000000005,61.745716,61.174285999999995,61.472857999999995,48.409752000000005,49747600,Wed
2013-07-18,61.91143,62.124287,61.515713,61.68,48.57288,54719700,Thu
2013-07-19,61.871429000000006,61.99714300000001,60.621429000000006,60.707142000000005,47.806759,67180400,Fri
2013-07-22,61.351429,61.39285699999999,60.781429,60.901428,47.959759000000005,51949100,Mon
2013-07-23,60.85714300000001,60.994285999999995,59.815716,59.855713,47.136261,92348900,Tue
2013-07-24,62.704285,63.512856000000006,62.18,62.93,49.557255,147984200,Wed
2013-07-25,62.957142000000005,63.057143999999994,62.258571999999994,62.64285699999999,49.331139,57373400,Thu
2013-07-26,62.185715,63.005714000000005,62.048573,62.998573,49.611256,50038100,Fri
2013-07-29,62.971428,64.284286,62.885715000000005,63.970001,50.376251,62014400,Mon
2013-07-30,64.279999,65.307144,64.175713,64.760002,50.998383000000004,77355600,Tue
2013-07-31,64.998573,65.334282,64.204285,64.647141,50.909512,80739400,Wed
2013-08-01,65.10714,65.257141,64.751427,65.239998,51.376385,51562700,Thu
2013-08-02,65.43,66.121429,65.237144,66.077141,52.035629,68695900,Fri
2013-08-05,66.38428499999999,67.238571,66.021431,67.064285,52.813,79713900,Mon
2013-08-06,66.860001,67.41285699999999,66.024284,66.464287,52.340503999999996,83714400,Tue
2013-08-07,66.257141,66.714287,65.96714,66.425713,52.310131,74714500,Wed
2013-08-08,66.26571700000001,66.300003,65.421425,65.858574,54.359478,63944300,Thu
2013-08-09,65.519997,65.779999,64.807144,64.921425,53.58595699999999,66716300,Fri
2013-08-12,65.26571700000001,66.949997,65.232857,66.76571700000001,55.10821899999999,91108500,Mon
2013-08-13,67.27714499999999,70.665718,66.864288,69.938568,57.727081000000005,220485300,Tue
2013-08-14,71.12571700000001,72.035713,70.485718,71.214287,58.780064,189093100,Wed
2013-08-15,70.91714499999999,71.771431,69.86856800000001,71.129997,58.710487,122573500,Thu
2013-08-16,71.449997,71.84857199999999,71.26571700000001,71.761429,59.231669999999994,90576500,Fri
2013-08-19,72.048569,73.391426,72.0,72.534286,59.869583,127629600,Mon
2013-08-20,72.815712,72.938568,71.545715,71.581429,59.083099,89672100,Tue
2013-08-21,71.941429,72.449997,71.599998,71.76571700000001,59.235218,83969900,Wed
2013-08-22,72.139999,72.227142,71.171425,71.851425,59.30595400000001,61051900,Thu
2013-08-23,71.895714,71.907143,71.335716,71.574287,59.077202,55682900,Fri
2013-08-26,71.535713,72.885712,71.5,71.852859,59.307143999999994,82741400,Mon
2013-08-27,71.14286,71.78714000000001,69.471428,69.798569,57.61153,106047200,Tue
2013-08-28,69.428574,70.828575,69.428574,70.128571,57.883915,76902000,Wed
2013-08-29,70.235718,70.928574,70.16143000000001,70.242859,57.97825600000001,59914400,Thu
2013-08-30,70.285713,70.421425,69.5,69.602859,57.449993000000006,68074300,Fri
2013-09-03,70.442856,71.514282,69.621429,69.79714200000001,57.610347999999995,82982200,Tue
2013-09-04,71.36571500000001,71.748573,70.897141,71.24143199999999,58.80246700000001,86258200,Wed
2013-09-05,71.464287,71.525711,70.519997,70.752853,58.399204000000005,59091900,Thu
2013-09-06,71.205711,71.339996,69.992859,71.174286,58.747046999999995,89881400,Fri
2013-09-09,72.14286,72.559998,71.925713,72.309998,59.684464,85171800,Mon
2013-09-10,72.314285,72.492859,69.928574,70.66285699999999,58.324913,185798900,Tue
2013-09-11,66.715714,67.66999799999999,66.40142800000001,66.815712,55.149502000000005,224674100,Wed
2013-09-12,66.928574,67.914284,66.572861,67.52714499999999,55.736702,101012800,Thu
2013-09-13,67.048569,67.404289,66.385712,66.414284,54.81815699999999,74708900,Fri
2013-09-16,65.85714,65.944283,63.888573,64.302856,53.075378,135926700,Mon
2013-09-17,63.994285999999995,65.672859,63.92856999999999,65.045715,53.688538,99845200,Tue
2013-09-18,66.168571,66.621429,65.808571,66.382858,54.79221,114215500,Wed
2013-09-19,67.242859,67.975716,67.035713,67.471428,55.69072,101135300,Thu
2013-09-20,68.285713,68.364288,66.571426,66.772858,55.11411999999999,174825700,Fri
2013-09-23,70.871429,70.987144,68.942856,70.091431,57.853252000000005,190526700,Mon
2013-09-24,70.697144,70.781425,69.688568,69.871429,57.671673,91086100,Tue
2013-09-25,69.885712,69.94856999999999,68.775711,68.790001,56.779056999999995,79239300,Wed
2013-09-26,69.428574,69.794289,69.128571,69.459999,57.332077000000005,59305400,Thu
2013-09-27,69.111427,69.238571,68.674286,68.964287,56.92292,57010100,Fri
2013-09-30,68.178574,68.808571,67.772858,68.10714,56.215424,65039100,Mon
2013-10-01,68.349998,69.877144,68.339996,69.708572,57.537247,88470900,Tue
2013-10-02,69.37571700000001,70.257141,69.10714,69.937141,57.725914,72296000,Wed
2013-10-03,70.072861,70.335716,68.677139,69.058571,57.000748,80688300,Thu
2013-10-04,69.122856,69.228569,68.371429,69.004288,56.955936,64717100,Fri
2013-10-07,69.50856800000001,70.378571,69.335716,69.678574,57.512489,78073100,Mon
2013-10-08,69.99143199999999,70.091431,68.648575,68.705711,56.709483999999996,72729300,Tue
2013-10-09,69.23428299999999,69.684288,68.325714,69.512856,57.37570600000001,75431300,Wed
2013-10-10,70.188568,70.339996,69.577141,69.94856999999999,57.73534,69650700,Thu
2013-10-11,69.57,70.548569,69.308571,70.40142800000001,58.10911899999999,66934700,Fri
2013-10-14,69.975716,71.08285500000001,69.907143,70.862854,58.48999,65474500,Mon
2013-10-15,71.072861,71.714287,70.788574,71.239998,58.801281,80018400,Tue
2013-10-16,71.541428,71.790001,71.318573,71.58714300000001,59.087818000000006,62775300,Wed
2013-10-17,71.425713,72.111427,71.382858,72.071426,59.487541,63398300,Thu
2013-10-18,72.284286,72.751427,72.244286,72.69856999999999,60.005184,72635500,Fri
2013-10-21,73.110001,74.900002,73.074287,74.480003,61.475578000000006,99526700,Mon
2013-10-22,75.201431,75.492859,72.575714,74.267143,61.29989200000001,133515900,Tue
2013-10-23,74.14286,75.095711,74.14286,74.994286,61.900063,78430800,Wed
2013-10-24,75.0,76.067146,74.635712,75.987144,62.719563,96191200,Thu
2013-10-25,75.902855,76.175713,75.01571700000001,75.137146,62.017986,84448000,Fri
2013-10-28,75.577141,75.85714,74.744286,75.697144,62.480202,137610200,Mon
2013-10-29,76.610001,77.035713,73.505714,73.811432,60.923733,158951800,Tue
2013-10-30,74.230003,75.360001,73.860001,74.985718,61.892990000000005,88540900,Wed
2013-10-31,75.0,75.355713,74.46714,74.671425,61.633571999999994,68924100,Thu
2013-11-01,74.860001,74.971428,73.691429,74.290001,61.318741,68722500,Fri
2013-11-04,74.442856,75.260002,74.11571500000001,75.25,62.111115000000005,61156900,Mon
2013-11-05,74.940002,75.555717,74.714287,75.064285,61.957825,66303300,Tue
2013-11-06,74.878571,74.980003,74.028572,74.41714499999999,64.025154,55843900,Wed
2013-11-07,74.225716,74.74143199999999,73.197144,73.21285999999999,62.989036999999996,65655100,Thu
2013-11-08,73.511429,74.447144,73.227142,74.36571500000001,63.980895999999994,69829200,Fri
2013-11-11,74.284286,74.524284,73.487144,74.150002,63.795311,56863100,Mon
2013-11-12,73.95285799999999,74.845711,73.85714,74.28714000000001,63.9133,51069200,Tue
2013-11-13,74.0,74.60714,73.851425,74.37571700000001,63.989502,49305200,Wed
2013-11-14,74.687141,75.611427,74.552856,75.451431,64.915009,70604800,Thu
2013-11-15,75.225716,75.584282,74.927139,74.998573,64.525375,79480100,Fri
2013-11-18,74.998573,75.312859,74.028572,74.089996,63.743671,61236000,Mon
2013-11-19,74.147141,74.76857,73.995712,74.221428,63.85675,52234700,Tue
2013-11-20,74.175713,74.345711,73.475716,73.571426,63.297531000000006,48479200,Wed
2013-11-21,73.942856,74.458572,73.38143199999999,74.44856999999999,64.052185,65506700,Thu
2013-11-22,74.21714,74.594284,74.075714,74.257141,63.887493000000006,55931400,Fri
2013-11-25,74.431427,75.12428299999999,74.428574,74.82,64.37175,57327900,Mon
2013-11-26,74.87428299999999,76.591431,74.85714,76.199997,65.55903599999999,100345700,Tue
2013-11-27,76.61571500000001,78.0,76.199997,77.994286,67.10276,90862100,Wed
2013-11-29,78.497147,79.761429,78.25856800000001,79.438568,68.34536,79531900,Fri
2013-12-02,79.714287,80.61856800000001,78.688568,78.747147,67.750488,118136200,Mon
2013-12-03,79.757141,80.91143000000001,79.668571,80.902855,69.60515600000001,112742000,Tue
2013-12-04,80.785713,81.312859,80.117142,80.714287,69.44291700000001,94452400,Wed
2013-12-05,81.807144,82.16285699999999,80.915718,81.128571,69.799347,111895000,Thu
2013-12-06,80.827141,80.964287,79.938568,80.002853,68.830841,86088100,Fri
2013-12-09,80.128571,81.36856800000001,80.128571,80.918571,69.61869,80123400,Mon
2013-12-10,80.511429,81.12571700000001,80.171425,80.792854,69.510529,69567400,Tue
2013-12-11,81.0,81.567146,79.955711,80.194283,68.995537,89929700,Wed
2013-12-12,80.305717,80.762856,80.004288,80.077141,68.89475300000001,65572500,Thu
2013-12-13,80.407143,80.41143000000001,79.095711,79.204285,68.143799,83205500,Fri
2013-12-16,79.288574,80.377144,79.28714000000001,79.64286,68.521118,70648200,Mon
2013-12-17,79.40142800000001,79.91999799999999,79.054283,79.284286,68.212601,57475600,Tue
2013-12-18,78.528572,78.778572,76.971428,78.681427,67.693962,141465800,Wed
2013-12-19,78.5,78.571426,77.675713,77.779999,66.918396,80077200,Thu
2013-12-20,77.918571,78.80143000000001,77.831429,78.431427,67.478874,109103400,Fri
2013-12-23,81.14286,81.531425,80.394287,81.441429,70.06851999999999,125326600,Mon
2013-12-24,81.41285699999999,81.697144,80.861427,81.095711,69.77109499999999,41888700,Tue
2013-12-26,81.157143,81.35714,80.482857,80.557144,69.307716,51002000,Thu
2013-12-27,80.545715,80.629997,79.928574,80.012856,68.83943199999999,56471100,Fri
2013-12-30,79.637146,80.012856,78.902855,79.21714,68.154839,63407400,Mon
2013-12-31,79.16714499999999,80.182854,79.14286,80.145714,68.953758,55771100,Tue
2014-01-02,79.382858,79.575714,78.860001,79.01857,67.984016,58671200,Thu
2014-01-03,78.980003,79.099998,77.204285,77.28286,66.490685,98116900,Fri
2014-01-06,76.778572,78.114288,76.228569,77.704285,66.853264,103152700,Mon
2014-01-07,77.760002,77.994286,76.845711,77.148575,66.37514499999999,79302300,Tue
2014-01-08,76.97285500000001,77.937141,76.955711,77.637146,66.79549399999999,64632400,Wed
2014-01-09,78.114288,78.122856,76.478569,76.645714,65.94252,69787200,Thu
2014-01-10,77.11856800000001,77.257141,75.872856,76.13428499999999,65.502495,76244000,Fri
2014-01-13,75.701431,77.5,75.697144,76.53286,65.84540600000001,94623200,Mon
2014-01-14,76.888573,78.104286,76.808571,78.055717,67.155594,83140400,Tue
2014-01-15,79.074287,80.028572,78.808571,79.622856,68.503922,97909700,Wed
2014-01-16,79.271431,79.550003,78.811432,79.178574,68.121658,57319500,Thu
2014-01-17,78.78286,78.867142,77.128571,77.238571,66.45257600000001,106684900,Fri
2014-01-21,77.284286,78.581429,77.20285799999999,78.438568,67.484993,82131700,Tue
2014-01-22,78.701431,79.612854,78.25856800000001,78.78714000000001,67.784874,94996300,Wed
2014-01-23,78.562859,79.5,77.83000200000001,79.454285,68.358871,100809800,Thu
2014-01-24,79.14286,79.37428299999999,77.821426,78.010002,67.116287,107338700,Fri
2014-01-27,78.581429,79.257141,77.964287,78.64286,67.660759,138719700,Mon
2014-01-28,72.68,73.571426,71.724289,72.35714,62.252823,266380800,Tue
2014-01-29,71.992859,72.48143,71.23143,71.535713,61.546085,125702500,Wed
2014-01-30,71.791428,72.35714,70.957146,71.397141,61.426871999999996,169625400,Thu
2014-01-31,70.739998,71.647141,70.507141,71.514282,61.527653,116199300,Fri
2014-02-03,71.80143000000001,72.53286,71.328575,71.647141,61.641964,100366000,Mon
2014-02-04,72.264282,72.779999,71.822861,72.684288,62.534275,94170300,Tue
2014-02-05,72.36571500000001,73.611427,72.321426,73.227142,63.001343000000006,82086200,Wed
2014-02-06,72.86571500000001,73.35714,72.544289,73.215714,65.72921,64441300,Thu
2014-02-07,74.482857,74.704285,73.91143000000001,74.239998,66.648735,92570100,Fri
2014-02-10,74.094284,75.998573,74.0,75.57,67.84275799999999,86389800,Mon
2014-02-11,75.80143000000001,76.821426,75.64286,76.565712,68.736641,70564200,Tue
2014-02-12,76.707146,77.08000200000001,76.177139,76.559998,68.731522,77025200,Wed
2014-02-13,76.379997,77.835716,76.314285,77.775711,69.822914,76849500,Thu
2014-02-14,77.495712,77.997147,77.315712,77.71285999999999,69.766502,68231100,Fri
2014-02-18,78.0,78.74143199999999,77.944283,77.998573,70.022995,65062900,Tue
2014-02-19,77.821426,78.127144,76.335716,76.767143,68.917488,78442000,Wed
2014-02-20,76.141426,76.714287,75.571426,75.878571,68.11977399999999,76464500,Thu
2014-02-21,76.112854,76.367142,74.942856,75.035713,67.36308299999999,69696200,Fri
2014-02-24,74.735718,75.70285799999999,74.63143199999999,75.364288,67.65808100000001,72227400,Mon
2014-02-25,75.62571700000001,75.652855,74.428574,74.58000200000001,66.953979,57988000,Tue
2014-02-26,74.80143000000001,75.0,73.657143,73.907143,66.34993,69054300,Wed
2014-02-27,73.877144,75.540001,73.721428,75.38143199999999,67.67347,75470500,Thu
2014-02-28,75.58285500000001,76.10714,74.58856999999999,75.177139,67.49006700000001,92992200,Fri
2014-03-03,74.774284,75.807144,74.687141,75.394287,67.684998,59695300,Mon
2014-03-04,75.85714,76.091431,75.395714,75.891426,68.13131,64785000,Tue
2014-03-05,75.845711,76.39286,75.589996,76.05143000000001,68.274956,50015700,Wed
2014-03-06,76.112854,76.34857199999999,75.442856,75.821426,68.068474,46372200,Thu
2014-03-07,75.870003,75.997147,75.150002,75.77714499999999,68.028725,55182400,Fri
2014-03-10,75.480003,76.190002,75.477142,75.845711,68.090271,44646000,Mon
2014-03-11,76.492859,76.96285999999999,76.084282,76.584282,68.753311,69806100,Tue
2014-03-12,76.358574,76.764282,76.0,76.658569,68.82002299999999,49831600,Wed
2014-03-13,76.77714499999999,77.094284,75.594284,75.807144,68.055634,64435700,Thu
2014-03-14,75.541428,75.841431,74.714287,74.955711,67.291275,59299800,Fri
2014-03-17,75.385712,75.709999,75.121429,75.248573,67.554192,49886200,Mon
2014-03-18,75.128571,75.995712,75.028572,75.914284,68.151825,52411800,Tue
2014-03-19,76.03714000000001,76.605713,75.571426,75.894287,68.133865,56189000,Wed
2014-03-20,75.69856999999999,76.095711,75.335716,75.528572,67.80555,52099600,Thu
2014-03-21,75.989998,76.25,75.190002,76.12428299999999,68.340355,93511600,Fri
2014-03-24,76.91714499999999,77.214287,76.437141,77.02714499999999,69.150909,88925200,Mon
2014-03-25,77.35714,77.964287,77.084282,77.855713,69.89473000000001,70573300,Tue
2014-03-26,78.074287,78.428574,76.980003,77.111427,69.22657,74942000,Wed
2014-03-27,77.145714,77.35714,76.445717,76.779999,68.929016,55507900,Thu
2014-03-28,76.902855,76.99143199999999,76.321426,76.694283,68.852058,50141000,Fri
2014-03-31,77.03286,77.25856800000001,76.561432,76.677139,68.836685,42167300,Mon
2014-04-01,76.822861,77.410004,76.681427,77.378571,69.4664,50190000,Tue
2014-04-02,77.482857,77.639999,77.18,77.507141,69.581818,45105200,Wed
2014-04-03,77.341431,77.5,76.805717,76.970001,69.099586,40586000,Thu
2014-04-04,77.11571500000001,77.14286,75.79714200000001,75.974289,68.205704,68812800,Fri
2014-04-07,75.431427,75.842857,74.555717,74.781425,67.134819,72462600,Mon
2014-04-08,75.02714499999999,75.160004,74.099998,74.77714499999999,67.130951,60972100,Tue
2014-04-09,74.66285699999999,75.784286,74.574287,75.760002,68.01332099999999,51542400,Wed
2014-04-10,75.811432,76.034286,74.738571,74.78286,67.136093,59913000,Thu
2014-04-11,74.14286,74.690002,73.877144,74.230003,66.639771,67929400,Fri
2014-04-14,74.557144,74.594284,73.887146,74.525711,66.905235,51418500,Mon
2014-04-15,74.324287,74.519997,73.04714200000001,73.994286,66.428146,66622500,Tue
2014-04-16,74.007141,74.441429,73.44856999999999,74.144287,66.56282,53691400,Wed
2014-04-17,74.285713,75.394287,74.171425,74.99143199999999,67.323341,71083600,Thu
2014-04-21,75.048569,76.019997,74.851425,75.88143199999999,68.122345,45637200,Mon
2014-04-22,75.47285500000001,75.975716,75.214287,75.957146,68.190315,50640800,Tue
2014-04-23,75.58000200000001,75.87571700000001,74.921425,74.964287,67.298973,98735000,Wed
2014-04-24,81.172859,81.428574,80.104286,81.110001,72.81626899999999,189977900,Thu
2014-04-25,80.647141,81.71285999999999,80.565712,81.705711,73.35105899999999,97568800,Fri
2014-04-28,81.828575,85.10714,81.792854,84.870003,76.191795,167371400,Mon
2014-04-29,84.82,85.139999,84.215714,84.61856800000001,75.966072,84344400,Tue
2014-04-30,84.66285699999999,85.632858,84.257141,84.298569,75.678795,114160200,Wed
2014-05-01,84.571426,84.971428,83.76571700000001,84.497147,75.857063,61012000,Thu
2014-05-02,84.620003,84.885712,84.244286,84.654289,75.99814599999999,47878600,Fri
2014-05-05,84.305717,85.85714,84.285713,85.851425,77.072868,71766800,Mon
2014-05-06,85.971428,86.344284,84.915718,84.915718,76.232834,93641100,Tue
2014-05-07,85.035713,85.327141,83.961426,84.61856800000001,75.966072,70716100,Wed
2014-05-08,84.035713,84.915718,83.771431,83.998573,78.46003,57574300,Thu
2014-05-09,83.505714,83.75,82.904289,83.648575,78.13311800000001,72899400,Fri
2014-05-12,83.927139,84.808571,83.914284,84.690002,79.105858,53302200,Mon
2014-05-13,84.571426,84.934288,84.385712,84.822861,79.229965,39934300,Tue
2014-05-14,84.632858,85.342857,84.534286,84.83856999999999,79.244637,41601000,Wed
2014-05-15,84.957146,85.228569,84.005714,84.117142,78.57077,57711500,Thu
2014-05-16,84.089996,85.361427,83.628571,85.358574,79.730362,69064100,Fri
2014-05-19,85.407143,86.761429,85.33285500000001,86.370003,80.675102,79438800,Mon
2014-05-20,86.358574,86.628571,85.818573,86.387146,80.69111600000001,58709000,Tue
2014-05-21,86.261429,86.671425,86.00856800000001,86.61571500000001,80.904602,49214900,Wed
2014-05-22,86.657143,87.121429,86.300003,86.752853,81.03270699999999,50190000,Thu
2014-05-23,86.75,87.818573,86.638573,87.732857,81.948097,58052400,Fri
2014-05-27,87.982857,89.408569,87.947144,89.37571700000001,83.48262,87216500,Tue
2014-05-28,89.431427,89.975716,89.111427,89.144287,83.26645699999999,78870400,Wed
2014-05-29,89.692856,90.98143,89.681427,90.76857,84.78364599999999,94118500,Thu
2014-05-30,91.139999,92.024284,89.842857,90.428574,84.466072,141005200,Fri
2014-06-02,90.565712,90.690002,88.928574,89.807144,83.885605,92337700,Mon
2014-06-03,89.779999,91.248573,89.75,91.077141,85.071877,73177300,Tue
2014-06-04,91.062859,92.555717,90.872856,92.117142,86.043289,83870500,Wed
2014-06-05,92.314285,92.767143,91.80143000000001,92.478569,86.380875,75951400,Thu
2014-06-06,92.842857,93.03714000000001,92.067146,92.224289,86.143372,87484600,Fri
2014-06-09,92.699997,93.879997,91.75,93.699997,87.52179,75415000,Mon
2014-06-10,94.730003,95.050003,93.57,94.25,88.0355,62777000,Tue
2014-06-11,94.129997,94.760002,93.470001,93.860001,87.671234,45681000,Wed
2014-06-12,94.040001,94.120003,91.900002,92.290001,86.20475,54749000,Thu
2014-06-13,92.199997,92.440002,90.879997,91.279999,85.261337,54525000,Fri
2014-06-16,91.510002,92.75,91.449997,92.199997,86.120689,35561000,Mon
2014-06-17,92.309998,92.699997,91.800003,92.08000200000001,86.008606,29726000,Tue
2014-06-18,92.269997,92.290001,91.349998,92.18,86.101997,33514000,Wed
2014-06-19,92.290001,92.300003,91.339996,91.860001,85.803101,35528000,Thu
2014-06-20,91.849998,92.550003,90.900002,90.910004,84.915749,100898000,Fri
2014-06-23,91.32,91.620003,90.599998,90.83000200000001,84.841003,43694000,Mon
